date,spx,dax,ftse,nikkei
2019-08-09,2918.65,11693.8,7253.9,20684.82
2019-08-12,2882.7,11679.68,7226.7,20684.82
2019-08-13,2926.32,11750.13,7250.9,20455.44
2019-08-14,2840.6,11492.66,7147.9,20655.13
2019-08-15,2847.6,11412.67,7067.0,20405.65
2019-08-16,2888.68,11562.74,7117.2,20418.81
2019-08-19,2923.65,11715.37,7189.7,20563.16
2019-08-20,2900.51,11651.18,7125.0,20677.22
2019-08-21,2924.43,11802.85,7204.0,20618.57
2019-08-22,2922.95,11747.04,7128.2,20628.01
2019-08-23,2847.11,11611.51,7095.0,20710.91
2019-08-26,2878.38,11658.04,7095.0,20261.04
2019-08-27,2869.16,11730.02,7089.6,20456.08
2019-08-28,2887.94,11701.02,7114.7,20479.42
2019-08-29,2924.58,11838.88,7184.3,20460.93
2019-08-30,2926.46,11939.28,7207.2,20704.37
2019-09-02,2926.46,11953.78,7281.9,20620.19
2019-09-03,2906.27,11910.86,7268.2,20625.16
2019-09-04,2937.78,12025.04,7311.3,20649.14
2019-09-05,2976.0,12126.78,7271.2,21085.94
2019-09-06,2978.71,12191.73,7282.3,21199.57
2019-09-09,2978.43,12226.1,7235.8,21318.42
2019-09-10,2979.39,12268.71,7268.0,21392.1
2019-09-11,3000.93,12359.07,7338.0,21597.76
2019-09-12,3009.57,12410.25,7344.7,21759.61
2019-09-13,3007.39,12468.53,7367.5,21988.29
2019-09-16,2997.96,12380.31,7321.4,21988.29
2019-09-17,3005.7,12372.61,7320.4,22001.32
2019-09-18,3006.73,12389.62,7314.1,21960.71
2019-09-19,3006.79,12457.7,7356.4,22044.45
2019-09-20,2992.07,12468.01,7344.9,22079.09
2019-09-23,2991.78,12342.33,7326.1,22079.09
2019-09-24,2966.6,12307.15,7291.4,22098.84
2019-09-25,2984.87,12234.18,7290.0,22020.15
2019-09-26,2977.62,12288.54,7351.1,22048.24
2019-09-27,2961.79,12380.94,7426.2,21878.9
2019-09-30,2976.74,12428.08,7408.2,21755.84
2019-10-01,2940.25,12263.83,7360.3,21885.24
2019-10-02,2887.61,11925.25,7122.5,21778.61
2019-10-03,2910.63,11925.25,7077.6,21341.74
2019-10-04,2952.01,12012.81,7155.4,21410.2
2019-10-07,2938.79,12097.43,7197.9,21375.25
2019-10-08,2893.06,11970.2,7143.2,21587.78
2019-10-09,2919.4,12094.26,7166.5,21456.38
2019-10-10,2938.13,12164.2,7186.4,21551.98
2019-10-11,2970.27,12511.65,7247.1,21798.87
2019-10-14,2966.15,12486.56,7213.5,21798.87
2019-10-15,2995.68,12629.79,7211.6,22207.21
2019-10-16,2989.69,12670.11,7168.0,22472.92
2019-10-17,2997.95,12654.95,7182.3,22451.86
2019-10-18,2986.2,12633.6,7150.6,22492.68
2019-10-21,3006.72,12747.96,7163.6,22548.9
2019-10-22,2995.99,12754.69,7212.5,22548.9
2019-10-23,3004.52,12798.19,7260.7,22625.38
2019-10-24,3010.29,12872.1,7328.3,22750.6
2019-10-25,3022.55,12894.51,7324.5,22799.81
2019-10-28,3039.42,12941.71,7331.3,22867.27
2019-10-29,3036.89,12939.62,7306.3,22974.13
2019-10-30,3046.77,12910.23,7330.8,22843.12
2019-10-31,3037.56,12866.79,7248.4,22927.04
2019-11-01,3066.91,12961.05,7302.4,22850.77
2019-11-04,3078.27,13136.28,7369.7,22850.77
2019-11-05,3074.62,13148.5,7388.1,23251.99
2019-11-06,3076.78,13179.89,7396.7,23303.82
2019-11-07,3085.18,13289.46,7406.4,23330.32
2019-11-08,3093.08,13228.56,7359.4,23391.87
2019-11-11,3087.01,13198.37,7328.5,23331.84
2019-11-12,3091.84,13283.51,7365.4,23520.01
2019-11-13,3094.04,13230.07,7351.2,23319.87
2019-11-14,3096.63,13180.23,7292.8,23141.55
2019-11-15,3120.46,13241.75,7302.9,23303.32
2019-11-18,3122.03,13207.01,7307.7,23416.76
2019-11-19,3120.18,13221.12,7323.8,23292.65
2019-11-20,3108.46,13158.14,7262.5,23148.57
2019-11-21,3103.54,13137.7,7238.6,23038.58
2019-11-22,3110.29,13163.88,7326.8,23112.88
2019-11-25,3133.64,13246.45,7396.3,23292.81
2019-11-26,3140.52,13236.42,7403.1,23373.32
2019-11-27,3153.63,13287.07,7429.8,23437.77
2019-11-28,3153.63,13245.58,7416.4,23409.14
2019-11-29,3140.98,13236.38,7346.5,23293.91
2019-12-02,3113.87,12964.68,7285.9,23529.5
2019-12-03,3093.2,12989.29,7158.8,23379.81
2019-12-04,3112.76,13140.57,7188.5,23135.23
2019-12-05,3117.43,13054.8,7137.9,23300.09
2019-12-06,3145.91,13166.58,7239.7,23354.4
2019-12-09,3135.96,13105.61,7233.9,23430.7
2019-12-10,3132.52,13070.72,7213.8,23410.19
2019-12-11,3141.63,13146.74,7216.3,23391.86
2019-12-12,3168.57,13221.64,7273.5,23424.81
2019-12-13,3168.8,13282.72,7353.4,24023.1
2019-12-16,3191.45,13407.66,7519.1,23952.35
2019-12-17,3192.52,13287.83,7525.3,24066.12
2019-12-18,3191.14,13222.16,7540.8,23934.43
2019-12-19,3205.37,13211.96,7573.8,23864.85
2019-12-20,3221.22,13318.9,7582.5,23816.63
2019-12-23,3224.01,13300.98,7623.6,23821.11
2019-12-24,3223.38,13300.98,7632.2,23830.58
2019-12-25,3223.38,13300.98,7632.2,23782.87
2019-12-26,3239.91,13300.98,7632.2,23924.92
2019-12-27,3240.02,13337.11,7644.9,23837.72
2019-12-30,3221.29,13249.01,7587.1,23656.62
2019-12-31,3230.78,13249.01,7542.4,23656.62
2020-01-01,3230.78,13249.01,7542.4,23656.62
2020-01-02,3257.85,13385.93,7604.3,23656.62
2020-01-03,3234.85,13219.14,7622.4,23656.62
2020-01-06,3246.28,13126.99,7575.3,23204.86
2020-01-07,3237.18,13226.83,7573.9,23575.72
2020-01-08,3253.05,13320.18,7574.9,23204.76
2020-01-09,3274.7,13495.06,7598.1,23739.87
2020-01-10,3265.35,13483.31,7587.9,23850.57
2020-01-13,3288.13,13451.52,7617.6,23850.57
2020-01-14,3283.15,13456.49,7622.4,24025.17
2020-01-15,3289.29,13432.3,7642.8,23916.58
2020-01-16,3316.81,13429.43,7609.8,23933.13
2020-01-17,3329.62,13526.13,7674.6,24041.26
2020-01-20,3329.62,13548.94,7651.4,24083.51
2020-01-21,3320.79,13555.87,7610.7,23864.56
2020-01-22,3321.75,13515.75,7571.9,24031.35
2020-01-23,3325.54,13388.42,7507.7,23795.44
2020-01-24,3295.47,13576.68,7586.0,23827.18
2020-01-27,3243.63,13204.77,7412.1,23343.51
2020-01-28,3276.24,13323.69,7480.7,23215.71
2020-01-29,3273.4,13345.0,7483.6,23379.4
2020-01-30,3283.66,13157.12,7382.0,22977.75
2020-01-31,3225.52,12981.97,7286.0,23205.18
2020-02-03,3248.92,13045.19,7326.3,22971.94
2020-02-04,3297.59,13281.74,7439.8,23084.59
2020-02-05,3334.69,13478.33,7482.5,23319.56
2020-02-06,3345.78,13574.82,7504.8,23873.59
2020-02-07,3327.71,13513.81,7466.7,23827.98
2020-02-10,3352.09,13494.03,7446.9,23685.98
2020-02-11,3357.75,13627.84,7499.4,23685.98
2020-02-12,3379.45,13749.78,7534.4,23861.21
2020-02-13,3373.94,13745.43,7452.0,23827.73
2020-02-14,3380.16,13744.21,7409.1,23687.59
2020-02-17,3380.16,13783.89,7433.3,23523.24
2020-02-18,3370.29,13681.19,7382.0,23193.8
2020-02-19,3386.15,13789.0,7457.0,23400.7
2020-02-20,3373.23,13664.0,7436.6,23479.15
2020-02-21,3337.75,13579.33,7403.9,23386.74
2020-02-24,3225.89,13035.24,7156.8,23386.74
2020-02-25,3128.21,12790.49,7017.9,22605.41
2020-02-26,3116.39,12774.88,7042.5,22426.19
2020-02-27,2978.76,12367.46,6796.4,21948.23
2020-02-28,2954.22,11890.35,6580.6,21142.96
2020-03-02,3090.23,11857.87,6654.9,21344.08
2020-03-03,3003.37,11985.39,6718.2,21082.73
2020-03-04,3130.12,12127.69,6815.6,21100.06
2020-03-05,3023.94,11944.72,6705.4,21329.12
2020-03-06,2972.37,11541.87,6462.6,20749.75
2020-03-09,2746.56,10625.02,5965.8,19698.76
2020-03-10,2882.23,10475.49,5960.2,19867.12
2020-03-11,2741.38,10438.68,5876.5,19416.06
2020-03-12,2480.64,9161.13,5237.5,18559.63
2020-03-13,2711.02,9232.08,5366.1,17431.05
2020-03-16,2386.13,8742.25,5151.1,17002.04
2020-03-17,2529.19,8939.1,5294.9,17011.53
2020-03-18,2398.1,8441.71,5080.6,16726.55
2020-03-19,2409.39,8610.43,5151.6,16552.83
2020-03-20,2304.92,8928.95,5190.8,16552.83
2020-03-23,2237.4,8741.15,4993.9,16887.78
2020-03-24,2447.33,9700.57,5446.0,18092.35
2020-03-25,2475.56,9874.26,5688.2,19546.63
2020-03-26,2630.07,10000.96,5815.7,18664.6
2020-03-27,2541.47,9632.52,5510.3,19389.43
2020-03-30,2626.65,9815.97,5563.7,19084.97
2020-03-31,2584.59,9935.84,5672.0,18917.01
2020-04-01,2470.5,9544.75,5454.6,18065.41
2020-04-02,2526.9,9570.82,5480.2,17818.72
2020-04-03,2488.65,9525.77,5415.5,17820.19
2020-04-06,2663.68,10075.17,5582.4,18576.3
2020-04-07,2659.41,10356.7,5704.5,18950.18
2020-04-08,2749.98,10332.89,5677.7,19353.24
2020-04-09,2789.82,10564.74,5842.7,19345.77
2020-04-10,2789.82,10564.74,5842.7,19498.5
2020-04-13,2761.63,10564.74,5842.7,19043.4
2020-04-14,2846.06,10696.56,5791.3,19638.81
2020-04-15,2783.36,10279.76,5597.7,19550.09
2020-04-16,2799.55,10301.54,5628.4,19290.2
2020-04-17,2874.56,10625.78,5787.0,19897.26
2020-04-20,2823.16,10675.9,5812.8,19669.12
2020-04-21,2736.56,10249.85,5641.0,19280.78
2020-04-22,2799.31,10415.03,5770.6,19137.95
2020-04-23,2797.8,10513.79,5826.6,19429.44
2020-04-24,2836.74,10336.09,5752.2,19262.0
2020-04-27,2878.48,10659.99,5846.8,19783.22
2020-04-28,2863.39,10795.63,5958.5,19771.19
2020-04-29,2939.51,11107.74,6115.3,19771.19
2020-04-30,2912.43,10861.64,5901.2,20193.69
2020-05-01,2830.71,10861.64,5763.1,19619.35
2020-05-04,2842.74,10466.8,5753.8,19619.35
2020-05-05,2868.44,10729.46,5849.4,19619.35
2020-05-06,2848.42,10606.2,5853.8,19619.35
2020-05-07,2881.19,10759.27,5936.0,19674.77
2020-05-08,2929.8,10904.48,5936.0,20179.09
2020-05-11,2930.19,10824.99,5939.7,20390.66
2020-05-12,2870.12,10819.5,5994.8,20366.48
2020-05-13,2820.0,10542.66,5904.1,20267.05
2020-05-14,2852.5,10337.02,5741.5,19914.78
2020-05-15,2863.7,10465.17,5799.8,20037.47
2020-05-18,2953.91,11058.87,6048.6,20133.73
2020-05-19,2922.94,11075.29,6002.2,20433.45
2020-05-20,2971.61,11223.71,6067.2,20595.15
2020-05-21,2948.51,11065.93,6015.3,20552.31
2020-05-22,2955.45,11073.87,5993.3,20388.16
2020-05-25,2955.45,11391.28,5993.3,20741.65
2020-05-26,2991.77,11504.65,6067.8,21271.17
2020-05-27,3036.13,11657.69,6144.3,21419.23
2020-05-28,3029.73,11781.13,6218.8,21916.31
2020-05-29,3044.31,11586.85,6076.6,21877.89
2020-06-01,3055.73,11586.85,6166.4,22062.39
2020-06-02,3080.82,12021.28,6220.1,22325.61
2020-06-03,3122.87,12487.36,6382.4,22613.76
2020-06-04,3112.35,12430.56,6341.4,22695.74
2020-06-05,3193.93,12847.68,6484.3,22863.73
2020-06-08,3232.39,12819.59,6472.6,23178.1
2020-06-09,3207.18,12617.99,6335.7,23091.03
2020-06-10,3190.14,12530.16,6329.1,23124.95
2020-06-11,3002.1,11970.29,6076.7,22472.91
2020-06-12,3041.31,11949.28,6105.2,22305.48
2020-06-15,3066.59,11911.35,6064.7,21530.95
2020-06-16,3124.74,12315.66,6242.8,22582.21
2020-06-17,3113.49,12382.14,6253.3,22455.76
2020-06-18,3115.34,12281.53,6224.1,22355.46
2020-06-19,3097.74,12330.76,6292.6,22478.79
2020-06-22,3117.86,12262.97,6244.6,22437.27
2020-06-23,3131.29,12523.76,6320.1,22549.05
2020-06-24,3050.33,12093.94,6123.7,22534.32
2020-06-25,3083.76,12177.87,6147.1,22259.79
2020-06-26,3009.05,12089.39,6159.3,22512.08
2020-06-29,3053.24,12232.12,6225.8,21995.04
2020-06-30,3100.29,12310.93,6169.7,22288.14
2020-07-01,3115.86,12260.57,6158.0,22121.73
2020-07-02,3130.01,12608.46,6240.4,22145.96
2020-07-03,3130.01,12528.18,6157.3,22306.48
2020-07-06,3179.72,12733.45,6285.9,22714.44
2020-07-07,3145.32,12616.8,6189.9,22614.69
2020-07-08,3169.94,12494.81,6156.2,22438.65
2020-07-09,3152.05,12489.46,6049.6,22529.29
2020-07-10,3185.04,12633.71,6095.4,22290.81
2020-07-13,3155.22,12799.97,6176.2,22784.74
2020-07-14,3197.52,12697.36,6179.8,22587.01
2020-07-15,3226.56,12930.98,6292.7,22945.5
2020-07-16,3215.57,12874.97,6250.7,22770.36
2020-07-17,3224.73,12919.61,6290.3,22696.42
2020-07-20,3251.84,13046.92,6261.5,22717.48
2020-07-21,3257.3,13171.83,6269.7,22884.22
2020-07-22,3276.02,13104.25,6207.1,22751.61
2020-07-23,3235.66,13103.39,6211.4,22751.61
2020-07-24,3215.63,12838.06,6123.8,22751.61
2020-07-27,3239.41,12838.66,6104.9,22715.85
2020-07-28,3218.44,12835.28,6129.3,22657.38
2020-07-29,3258.44,12822.26,6131.5,22397.11
2020-07-30,3246.22,12379.65,5990.0,22339.23
2020-07-31,3271.12,12313.36,5897.8,21710.0
2020-08-03,3294.61,12646.98,6032.9,22195.38
2020-08-04,3306.51,12600.87,6036.0,22573.66
2020-08-05,3327.77,12660.25,6104.7,22514.85
2020-08-06,3349.16,12591.68,6026.9,22418.15
2020-08-07,3351.28,12674.88,6032.2,22329.94
2020-08-10,3360.47,12687.53,6050.6,22329.94
2020-08-11,3333.69,12946.89,6154.3,22750.24
2020-08-12,3380.35,13058.63,6280.1,22843.96
2020-08-13,3373.43,12993.71,6185.6,23249.61
2020-08-14,3372.85,12901.34,6090.0,23289.36
2020-08-17,3381.99,12920.66,6127.4,23096.75
2020-08-18,3389.78,12881.76,6076.6,23051.08
2020-08-19,3374.85,12977.33,6112.0,23110.61
2020-08-20,3385.51,12830.0,6013.3,22880.62
2020-08-21,3397.16,12764.8,6001.9,22920.3
2020-08-24,3431.28,13066.54,6104.7,22985.51
2020-08-25,3443.62,13061.62,6037.0,23296.77
2020-08-26,3478.73,13190.15,6045.6,23290.86
2020-08-27,3484.55,13096.36,6000.0,23208.86
2020-08-28,3508.01,13033.2,5963.6,22882.65
2020-08-31,3500.31,12945.38,5963.6,23139.76
2020-09-01,3526.65,12974.25,5862.1,23138.07
2020-09-02,3580.84,13243.43,5941.0,23247.15
2020-09-03,3455.06,13057.77,5850.9,23465.53
2020-09-04,3426.96,12842.66,5799.1,23205.43
2020-09-07,3426.96,13100.28,5937.4,23089.95
2020-09-08,3331.84,12968.33,5930.3,23274.13
2020-09-09,3398.96,13237.21,6012.8,23032.54
2020-09-10,3339.19,13208.89,6003.3,23235.47
2020-09-11,3340.97,13202.84,6032.1,23406.49
2020-09-14,3383.54,13193.66,6026.3,23559.3
2020-09-15,3401.2,13217.67,6105.5,23454.89
2020-09-16,3385.49,13255.37,6078.5,23475.53
2020-09-17,3357.01,13208.12,6049.9,23319.37
2020-09-18,3319.47,13116.25,6007.1,23360.3
2020-09-21,3281.06,12542.44,5804.3,23360.3
2020-09-22,3315.57,12594.39,5829.5,23360.3
2020-09-23,3236.92,12642.97,5899.3,23346.49
2020-09-24,3246.59,12606.57,5822.8,23087.82
2020-09-25,3298.46,12469.2,5842.7,23204.62
2020-09-28,3351.6,12870.87,5927.9,23511.62
2020-09-29,3335.47,12825.82,5897.5,23539.1
2020-09-30,3363.0,12760.73,5866.1,23185.12
2020-10-01,3380.8,12730.77,5879.5,23185.12
2020-10-02,3348.42,12689.04,5902.1,23029.9
2020-10-05,3408.6,12828.31,5942.9,23312.14
2020-10-06,3360.97,12906.02,5949.9,23433.73
2020-10-07,3419.44,12928.57,5946.3,23422.82
2020-10-08,3446.83,13042.21,5978.0,23647.07
2020-10-09,3477.14,13051.23,6016.7,23619.69
2020-10-12,3534.22,13138.41,6001.4,23558.69
2020-10-13,3511.93,13018.99,5969.7,23601.78
2020-10-14,3488.67,13028.06,5935.1,23626.73
2020-10-15,3483.34,12703.75,5832.5,23507.23
2020-10-16,3483.81,12908.99,5919.6,23410.63
2020-10-19,3426.92,12854.66,5884.7,23671.13
2020-10-20,3443.12,12736.95,5889.2,23567.04
2020-10-21,3435.56,12557.64,5776.5,23639.46
2020-10-22,3453.49,12543.06,5785.7,23474.27
2020-10-23,3465.39,12645.75,5860.3,23516.59
2020-10-26,3400.97,12177.18,5792.0,23494.34
2020-10-27,3390.68,12063.57,5729.0,23485.8
2020-10-28,3271.03,11560.51,5582.8,23418.51
2020-10-29,3310.11,11598.07,5581.8,23331.94
2020-10-30,3269.96,11556.48,5577.3,22977.13
2020-11-02,3310.24,11788.28,5655.0,23295.48
2020-11-03,3369.16,12088.98,5786.8,23295.48
2020-11-04,3443.44,12324.22,5883.3,23695.23
2020-11-05,3510.45,12568.09,5906.2,24105.28
2020-11-06,3509.44,12480.02,5910.0,24325.23
2020-11-09,3550.5,13095.97,6186.3,24839.84
2020-11-10,3545.53,13163.11,6296.9,24905.59
2020-11-11,3572.66,13216.18,6382.1,25349.6
2020-11-12,3537.01,13052.95,6338.9,25520.88
2020-11-13,3585.15,13076.72,6316.4,25385.87
2020-11-16,3626.91,13138.61,6421.3,25906.93
2020-11-17,3609.53,13133.47,6365.3,26014.62
2020-11-18,3567.79,13201.89,6385.2,25728.14
2020-11-19,3581.87,13086.16,6334.4,25634.34
2020-11-20,3557.54,13137.25,6351.5,25527.37
2020-11-23,3577.59,13126.97,6333.8,25527.37
2020-11-24,3635.41,13292.44,6432.2,26165.59
2020-11-25,3629.65,13289.8,6391.1,26296.86
2020-11-26,3629.65,13286.57,6362.9,26537.31
2020-11-27,3638.35,13335.68,6367.6,26644.71
2020-11-30,3621.63,13291.16,6266.2,26433.62
2020-12-01,3662.45,13382.3,6384.7,26787.54
2020-12-02,3669.01,13313.24,6463.4,26800.98
2020-12-03,3666.72,13252.86,6490.3,26809.37
2020-12-04,3699.12,13298.96,6550.2,26751.24
2020-12-07,3691.96,13271.0,6555.4,26547.44
2020-12-08,3702.25,13278.49,6558.8,26467.08
2020-12-09,3672.82,13340.26,6564.3,26817.94
2020-12-10,3668.1,13295.73,6599.8,26756.24
2020-12-11,3663.46,13114.3,6546.8,26652.52
2020-12-14,3647.49,13223.16,6531.8,26732.44
2020-12-15,3694.62,13362.87,6513.3,26687.84
2020-12-16,3701.17,13565.98,6570.9,26757.4
2020-12-17,3722.48,13667.25,6551.1,26806.67
2020-12-18,3709.41,13630.51,6529.2,26763.39
2020-12-21,3694.92,13246.3,6416.3,26714.42
2020-12-22,3687.26,13418.11,6416.3,26436.39
2020-12-23,3690.01,13587.23,6495.8,26524.79
2020-12-24,3703.06,13587.23,6502.1,26668.35
2020-12-25,3703.06,13587.23,6502.1,26656.61
2020-12-28,3735.36,13790.29,6502.1,26854.03
2020-12-29,3727.04,13761.38,6602.7,27568.15
2020-12-30,3732.04,13718.78,6555.8,27444.17
2020-12-31,3756.07,13718.78,6460.5,27444.17
2021-01-01,3756.07,13718.78,6460.5,27444.17
2021-01-04,3700.65,13726.74,6571.9,27258.38
2021-01-05,3726.86,13651.22,6612.3,27158.63
2021-01-06,3748.14,13891.97,6841.9,27055.94
2021-01-07,3803.79,13968.24,6857.0,27490.13
2021-01-08,3824.68,14049.53,6873.3,28139.03
2021-01-11,3799.61,13936.66,6798.5,28139.03
2021-01-12,3801.19,13925.06,6754.1,28164.34
2021-01-13,3809.84,13939.71,6745.5,28456.59
2021-01-14,3795.54,13988.7,6802.0,28698.26
2021-01-15,3768.25,13787.73,6735.7,28519.18
2021-01-18,3768.25,13848.35,6720.7,28242.21
2021-01-19,3798.91,13815.06,6713.0,28633.46
2021-01-20,3851.85,13921.37,6740.4,28523.26
2021-01-21,3853.07,13906.67,6715.4,28756.86
2021-01-22,3841.47,13873.97,6695.1,28631.45
2021-01-25,3855.36,13643.95,6638.9,28822.29
2021-01-26,3849.62,13870.99,6654.0,28546.18
2021-01-27,3750.77,13620.46,6567.4,28635.21
2021-01-28,3787.38,13665.93,6526.2,28197.42
2021-01-29,3714.24,13432.87,6407.5,27663.39
2021-02-01,3773.86,13622.02,6466.4,28091.05
2021-02-02,3826.31,13835.16,6516.7,28362.17
2021-02-03,3830.17,13933.63,6507.8,28646.5
2021-02-04,3871.74,14060.29,6503.7,28341.95
2021-02-05,3886.83,14056.72,6489.3,28779.19
2021-02-08,3915.59,14059.91,6523.5,29388.5
2021-02-09,3911.23,14011.8,6531.6,29505.93
2021-02-10,3909.88,13932.97,6524.4,29562.93
2021-02-11,3916.38,14040.91,6528.7,29562.93
2021-02-12,3934.83,14049.89,6589.8,29520.07
2021-02-15,3934.83,14109.48,6756.1,30084.15
2021-02-16,3932.59,14064.6,6748.9,30467.75
2021-02-17,3931.33,13909.27,6710.9,30292.19
2021-02-18,3913.97,13886.93,6617.2,30236.09
2021-02-19,3906.71,13993.23,6624.0,30017.92
2021-02-22,3876.5,13950.04,6612.2,30156.03
2021-02-23,3881.37,13864.81,6625.9,30156.03
2021-02-24,3925.43,13976.0,6659.0,29671.7
2021-02-25,3829.34,13879.33,6652.0,30168.27
2021-02-26,3811.15,13786.29,6483.4,28966.01
2021-03-01,3901.82,14012.82,6588.5,29663.5
2021-03-02,3870.29,14039.8,6613.8,29408.17
2021-03-03,3819.72,14080.03,6675.5,29559.1
2021-03-04,3768.47,14056.34,6650.9,28930.11
2021-03-05,3841.94,13920.69,6630.5,28864.32
2021-03-08,3821.35,14380.91,6719.1,28743.25
2021-03-09,3875.44,14437.94,6730.3,29027.94
2021-03-10,3898.81,14540.25,6725.6,29036.56
2021-03-11,3939.34,14569.39,6737.0,29211.64
2021-03-12,3943.34,14502.39,6761.5,29717.83
2021-03-15,3968.94,14461.42,6749.7,29766.97
2021-03-16,3962.71,14557.58,6803.6,29921.09
2021-03-17,3974.12,14596.61,6762.7,29914.33
2021-03-18,3915.46,14775.52,6779.7,30216.75
2021-03-19,3913.1,14621.0,6708.7,29792.05
2021-03-22,3940.59,14657.21,6726.1,29174.15
2021-03-23,3910.52,14662.02,6699.2,28995.92
2021-03-24,3889.14,14610.39,6712.9,28405.52
2021-03-25,3909.52,14621.36,6674.8,28729.88
2021-03-26,3974.54,14748.94,6740.6,29176.7
2021-03-29,3971.09,14817.72,6736.2,29384.52
2021-03-30,3958.55,15008.61,6772.1,29432.7
2021-03-31,3972.89,15008.34,6713.6,29178.8
2021-04-01,4019.87,15107.17,6737.3,29388.87
2021-04-02,4019.87,15107.17,6737.3,29854.0
2021-04-05,4077.91,15107.17,6737.3,30089.25
2021-04-06,4073.94,15212.68,6823.6,29696.63
2021-04-07,4079.95,15176.36,6885.3,29730.79
2021-04-08,4097.17,15202.68,6942.2,29708.98
2021-04-09,4128.8,15234.16,6915.8,29768.06
2021-04-12,4127.99,15215.0,6889.1,29538.73
2021-04-13,4141.59,15234.36,6890.5,29751.61
2021-04-14,4124.66,15209.15,6939.6,29620.99
2021-04-15,4170.42,15255.33,6983.5,29642.69
2021-04-16,4185.47,15459.75,7019.5,29683.37
2021-04-19,4163.26,15368.39,7000.1,29685.37
2021-04-20,4134.94,15129.51,6859.9,29100.38
2021-04-21,4173.42,15195.97,6895.3,28508.55
2021-04-22,4134.98,15320.52,6938.2,29188.17
2021-04-23,4180.17,15279.62,6938.6,29020.63
2021-04-26,4187.62,15296.34,6963.1,29126.23
2021-04-27,4186.72,15249.27,6945.0,28991.89
2021-04-28,4183.18,15292.18,6963.7,29053.97
2021-04-29,4211.47,15154.2,6961.5,29053.97
2021-04-30,4181.17,15135.91,6969.8,28812.63
2021-05-03,4192.66,15236.47,6969.8,28812.63
2021-05-04,4164.66,14856.48,6923.2,28812.63
2021-05-05,4167.59,15170.78,7039.3,28812.63
2021-05-06,4201.62,15196.74,7076.2,29331.37
2021-05-07,4232.6,15399.65,7129.7,29357.82
2021-05-10,4188.43,15400.41,7123.7,29518.34
2021-05-11,4152.1,15119.75,6948.0,28608.59
2021-05-12,4063.04,15150.22,7004.6,28147.51
2021-05-13,4112.5,15199.68,6963.3,27448.01
2021-05-14,4173.85,15416.64,7043.6,28084.47
2021-05-17,4163.29,15396.62,7032.9,27824.83
2021-05-18,4127.83,15386.58,7034.2,28406.84
2021-05-19,4115.68,15113.56,6950.2,28044.45
2021-05-20,4159.12,15370.26,7019.8,28098.25
2021-05-21,4155.86,15437.51,7018.1,28317.83
2021-05-24,4197.05,15437.51,7051.6,28364.61
2021-05-25,4188.13,15465.09,7029.8,28553.98
2021-05-26,4195.99,15450.72,7026.9,28642.19
2021-05-27,4200.88,15406.73,7019.7,28549.01
2021-05-28,4204.11,15519.98,7022.6,29149.41
2021-05-31,4204.11,15421.13,7022.6,28860.08
2021-06-01,4202.04,15567.36,7080.5,28814.34
2021-06-02,4208.12,15602.71,7108.0,28946.14
2021-06-03,4192.85,15632.67,7064.4,29058.11
2021-06-04,4229.89,15692.9,7069.0,28941.52
2021-06-07,4226.52,15677.15,7077.2,29019.24
2021-06-08,4227.26,15640.6,7095.1,28963.56
2021-06-09,4219.55,15581.14,7081.0,28860.8
2021-06-10,4239.18,15571.22,7088.2,28958.56
2021-06-11,4247.44,15693.27,7134.1,28948.73
2021-06-14,4255.15,15673.64,7146.7,29161.8
2021-06-15,4246.59,15729.52,7172.5,29441.3
2021-06-16,4223.7,15710.57,7185.0,29291.01
2021-06-17,4221.86,15727.67,7153.4,29018.33
2021-06-18,4166.45,15448.04,7017.5,28964.08
2021-06-21,4224.79,15603.24,7062.3,28010.93
2021-06-22,4246.44,15636.33,7090.0,28884.13
2021-06-23,4241.84,15456.39,7074.1,28874.89
2021-06-24,4266.49,15589.23,7110.0,28875.23
2021-06-25,4280.7,15607.97,7136.1,29066.18
2021-06-28,4290.61,15554.18,7073.0,29048.02
2021-06-29,4291.8,15690.59,7087.6,28812.61
2021-06-30,4297.5,15531.04,7037.5,28791.53
2021-07-01,4319.94,15603.81,7125.2,28707.04
2021-07-02,4352.34,15650.09,7123.3,28783.28
2021-07-05,4352.34,15661.97,7164.9,28598.19
2021-07-06,4343.54,15511.38,7100.9,28643.21
2021-07-07,4358.13,15692.71,7151.0,28366.95
2021-07-08,4320.82,15420.64,7030.7,28118.03
2021-07-09,4369.55,15687.93,7121.9,27940.42
2021-07-12,4384.63,15790.51,7125.4,28569.02
2021-07-13,4369.21,15789.64,7124.7,28718.24
2021-07-14,4374.3,15788.98,7091.2,28608.49
2021-07-15,4360.03,15629.66,7012.0,28279.09
2021-07-16,4327.16,15540.31,7008.1,28003.08
2021-07-19,4258.49,15133.2,6844.4,27652.74
2021-07-20,4323.06,15216.27,6881.1,27388.16
2021-07-21,4358.69,15422.5,6998.3,27548.0
2021-07-22,4367.48,15514.54,6968.3,27548.0
2021-07-23,4411.79,15669.29,7027.6,27548.0
2021-07-26,4422.3,15618.98,7025.4,27833.29
2021-07-27,4401.46,15519.13,6996.1,27970.22
2021-07-28,4400.64,15570.36,7016.6,27581.66
2021-07-29,4419.15,15640.47,7078.4,27782.42
2021-07-30,4395.26,15544.39,7032.3,27283.59
2021-08-02,4387.16,15568.73,7081.7,27781.02
